10;33;330;3.300;0.327;0.742;2.35;108;245;46;1
9;108;972;12.000;0.449;0.868;2.55;436;844;171;1
12;176;2112;14.667;0.302;0.599;2.61;637;1265;244;1
153;442;67626;2.889;0.114;0.215;6.27;7689;14538;1227;5
3;259;777;86.333;0.411;0.481;13.29;319;374;24;2
10;22;220;2.200;0.491;0.932;3.72;108;205;29;1
12;124;1488;10.333;0.300;0.869;1.96;447;1293;228;1
9;13;117;1.444;0.564;0.863;3.88;66;101;17;1
9;12;108;1.333;0.620;0.944;4.79;67;102;14;1
11;37;407;3.364;0.371;0.899;2.01;151;366;75;1
9;13;117;1.444;0.530;0.880;3.26;62;103;19;1
12;122;1464;10.167;0.260;0.881;2.30;381;1290;166;1
9;5;45;0.556;0.467;0.556;10.50;21;25;2;1
11;38;418;3.455;0.328;0.852;1.96;137;356;70;1
8;13;104;1.625;0.587;0.837;4.69;61;87;13;1
12;497;5964;41.417;0.278;0.751;2.27;1657;4478;731;1
13;498;6474;38.308;0.281;0.688;2.28;1820;4453;799;1
8;69;552;8.625;0.279;0.687;1.50;154;379;103;1
8;55;440;6.875;0.243;0.657;1.39;107;289;77;1
8;240;1920;30.000;0.194;0.515;1.34;373;988;279;1
7;22;154;3.143;0.156;0.519;1.60;24;80;15;1
8;272;2176;34.000;0.189;0.688;1.32;411;1497;311;1
8;272;2176;34.000;0.186;0.539;1.35;404;1172;299;1
11;271;2981;24.636;0.177;0.588;1.49;527;1752;353;1
7;213;1491;30.429;0.199;0.733;1.25;296;1093;237;1
11;272;2992;24.727;0.168;0.595;1.43;504;1781;352;1
5;9;45;1.800;0.178;0.533;1.60;8;24;5;5
8;34;272;4.250;0.309;0.908;1.50;84;247;56;1
8;7;56;0.875;0.393;0.946;2.00;22;53;11;1
10;15;150;1.500;0.247;0.720;1.61;37;108;23;1
8;21;168;2.625;0.280;0.923;1.38;47;155;34;1
8;28;224;3.500;0.299;0.969;1.60;67;217;42;1
10;60;600;6.000;0.203;0.595;1.44;122;357;85;1
7;12;84;1.714;0.369;0.857;1.55;31;72;20;1
7;6;42;0.857;0.214;0.286;9.00;9;12;1;1
7;7;49;1.000;0.367;1.00;1.38;18;49;13;1
6;17;102;2.833;0.343;0.873;1.30;35;89;27;1
100;49;4900;0.490;0.093;0.400;1.77;458;1958;259;5
16;30;480;1.875;0.133;0.471;2.29;64;226;28;5
10;7;70;0.700;0.157;0.600;1.57;11;42;7;5
8;54;432;6.750;0.245;0.745;1.29;106;322;82;1
10;179;1790;17.900;0.200;0.758;1.41;358;1356;254;1
6;5;30;0.833;0.233;0.633;1.75;7;19;4;5
8;25;200;3.125;0.330;1.00;1.65;66;200;40;1
6;12;72;2.000;0.139;0.514;1.43;10;37;7;5
81;49;3969;0.605;0.113;0.398;2.26;449;1580;199;5
10;271;2710;27.100;0.197;0.748;1.38;533;2027;386;1
10;271;2710;27.100;0.188;0.665;1.31;509;1803;388;1
6;6;36;1.000;0.194;0.417;3.50;7;15;2;5
6;9;54;1.500;0.148;0.296;4.00;8;16;2;5
10;272;2720;27.200;0.187;0.649;1.38;508;1765;368;1
21;68;1428;3.238;0.052;0.109;5.69;74;156;13;5
10;271;2710;27.100;0.199;0.717;1.42;540;1942;381;1
7;47;329;6.714;0.158;0.289;5.78;52;95;9;5
13;8;104;0.615;0.154;0.769;1.07;16;80;15;5
11;271;2981;24.636;0.198;0.628;1.52;591;1872;388;1
8;1;8;0.125;0.875;1.00;7.00;7;8;1;5
8;9;72;1.125;0.125;0.319;4.50;9;23;2;5
10;272;2720;27.200;0.211;0.772;1.43;573;2101;401;1
10;272;2720;27.200;0.206;0.786;1.40;559;2139;399;1
2;49;98;24.500;0.510;0.510;50.00;50;50;1;2
7;10;70;1.429;0.286;0.886;1.82;20;62;11;1
6;9;54;1.500;0.352;0.870;1.58;19;47;12;1
8;10;80;1.250;0.313;0.675;1.92;25;54;13;1
4;9;36;2.250;0.417;1.00;1.67;15;36;9;1
8;25;200;3.125;0.280;0.825;1.60;56;165;35;1
8;37;296;4.625;0.334;0.993;1.29;99;294;77;1
10;51;510;5.100;0.220;0.841;1.29;112;429;87;1
10;100;1000;10.000;0.212;0.702;1.45;212;702;146;1
8;31;248;3.875;0.298;0.871;1.45;74;216;51;1
10;271;2710;27.100;0.173;0.557;1.47;469;1510;318;1
8;108;864;13.500;0.235;0.618;1.41;203;534;144;1
10;125;1250;12.500;0.190;0.526;1.39;237;657;170;1
7;38;266;5.429;0.327;0.951;1.38;87;253;63;1
5;12;60;2.400;0.267;0.733;1.78;16;44;9;1
10;234;2340;23.400;0.188;0.614;1.38;441;1437;319;1
10;271;2710;27.100;0.187;0.602;1.35;508;1632;375;1
11;189;2079;17.182;0.174;0.613;1.41;361;1275;256;1
8;65;520;8.125;0.269;0.725;1.40;140;377;100;1
10;147;1470;14.700;0.168;0.550;1.29;247;809;191;1
11;271;2981;24.636;0.168;0.598;1.35;502;1784;371;1
8;261;2088;32.625;0.218;0.773;1.34;455;1615;340;1
10;271;2710;27.100;0.193;0.769;1.28;524;2084;409;1
10;173;1730;17.300;0.090;0.375;1.52;155;649;102;1
10;197;1970;19.700;0.144;0.589;1.25;284;1160;228;1
9;258;2322;28.667;0.173;0.581;1.28;401;1350;313;1
8;96;768;12.000;0.111;0.479;1.35;85;368;63;1
10;271;2710;27.100;0.176;0.574;1.39;476;1556;342;1
10;271;2710;27.100;0.193;0.693;1.37;522;1878;380;1
7;48;336;6.857;0.292;0.804;1.53;98;270;64;1
11;243;2673;22.091;0.117;0.342;1.41;314;914;223;1
8;88;704;11.000;0.195;0.756;1.49;137;532;92;1
8;78;624;9.750;0.244;0.745;1.35;152;465;113;1
9;175;1575;19.444;0.190;0.568;1.35;299;894;221;1
7;17;119;2.429;0.328;0.731;1.44;39;87;27;1
7;14;98;2.000;0.357;0.959;1.84;35;94;19;1
8;46;368;5.750;0.285;0.791;1.42;105;291;74;1
9;34;306;3.778;0.225;0.755;1.57;69;231;44;1
7;7;49;1.000;0.347;0.939;1.89;17;46;9;1
7;11;77;1.571;0.351;0.870;1.50;27;67;18;1
7;14;98;2.000;0.357;0.867;1.75;35;85;20;1
7;21;147;3.000;0.313;0.966;1.48;46;142;31;1
7;8;56;1.143;0.250;0.768;1.56;14;43;9;1
7;29;203;4.143;0.281;0.842;1.46;57;171;39;1
10;271;2710;27.100;0.168;0.612;1.29;454;1659;351;1
8;71;568;8.875;0.136;0.384;1.31;77;218;59;1
8;25;200;3.125;0.240;0.910;1.45;48;182;33;1
9;238;2142;26.444;0.168;0.614;1.26;359;1316;285;1
6;187;1122;31.167;0.188;0.591;1.26;211;663;168;1
6;17;102;2.833;0.245;0.598;1.56;25;61;16;1
6;15;90;2.500;0.278;0.744;1.92;25;67;13;1
10;215;2150;21.500;0.133;0.464;1.20;287;997;239;1
11;103;1133;9.364;0.156;0.576;1.44;177;653;123;1
8;263;2104;32.875;0.154;0.549;1.19;325;1156;274;1
8;15;120;1.875;0.300;0.642;1.57;36;77;23;1
8;26;208;3.250;0.264;0.620;1.45;55;129;38;1
2;7;14;3.500;0.500;0.929;3.50;7;13;2;1
7;7;49;1.000;0.286;0.633;1.56;14;31;9;1
7;30;210;4.286;0.295;0.876;1.77;62;184;35;1
7;18;126;2.571;0.310;0.960;1.39;39;121;28;1
8;29;232;3.625;0.207;0.651;1.60;48;151;30;1
6;20;120;3.333;0.175;0.792;1.50;21;95;14;1
5;18;90;3.600;0.378;0.956;1.62;34;86;21;1
5;8;40;1.600;0.425;1.00;1.89;17;40;9;1
5;7;35;1.400;0.400;0.657;2.33;14;23;6;1
5;12;60;2.400;0.383;0.883;1.92;23;53;12;1
8;126;1008;15.750;0.188;0.685;1.27;189;690;149;1
8;21;168;2.625;0.262;0.696;1.52;44;117;29;1
8;99;792;12.375;0.199;0.662;1.39;158;524;114;1
9;81;729;9.000;0.187;0.542;1.49;136;395;91;1
6;69;414;11.500;0.280;0.744;1.40;116;308;83;1
8;80;640;10.000;0.184;0.544;1.40;118;348;84;1
7;128;896;18.286;0.203;0.663;1.33;182;594;137;1
1;10;10;10.000;0.800;1.00;4.00;8;10;2;1
804;11;8844;0.014;0.191;0.233;15.64;1689;2058;108;4
6;129;774;21.500;0.195;0.565;1.35;151;437;112;1
5;52;260;10.400;0.208;0.542;1.35;54;141;40;1
5;12;60;2.400;0.317;0.750;1.46;19;45;13;1
5;21;105;4.200;0.295;0.733;1.48;31;77;21;1
5;6;30;1.200;0.333;0.967;2.50;10;29;4;1
5;38;190;7.600;0.426;0.989;1.42;81;188;57;1
5;13;65;2.600;0.308;0.831;1.82;20;54;11;1
5;6;30;1.200;0.367;0.767;3.67;11;23;3;1
5;15;75;3.000;0.400;0.947;1.67;30;71;18;1
5;53;265;10.600;0.223;0.611;1.28;59;162;46;1
5;34;170;6.800;0.224;0.606;1.31;38;103;29;1
5;30;150;6.000;0.360;0.947;1.26;54;142;43;1
6;25;150;4.167;0.340;0.887;1.42;51;133;36;1
6;2;12;0.333;0.583;1.00;7.00;7;12;1;1
8;12;96;1.500;0.208;0.771;1.11;20;74;18;1
7;14;98;2.000;0.255;0.735;1.56;25;72;16;1
7;14;98;2.000;0.337;0.990;1.65;33;97;20;1
7;8;56;1.143;0.357;1.00;2.86;20;56;7;1
7;9;63;1.286;0.317;0.984;2.22;20;62;9;1
7;4;28;0.571;0.357;0.571;5.00;10;16;2;1
7;32;224;4.571;0.339;0.786;1.46;76;176;52;1
9;29;261;3.222;0.234;0.709;1.30;61;185;47;1
5;4;20;0.800;0.350;0.850;1.75;7;17;4;1
5;8;40;1.600;0.425;0.975;1.55;17;39;11;1
4;11;44;2.750;0.364;0.955;1.33;16;42;12;1
6;50;300;8.333;0.213;0.577;1.31;64;173;49;1
6;28;168;4.667;0.149;0.375;1.47;25;63;17;1
5;43;215;8.600;0.233;0.800;1.35;50;172;37;1
5;75;375;15.000;0.259;0.867;1.18;97;325;82;1
4;18;72;4.500;0.333;0.667;1.71;24;48;14;1
9;16;144;1.778;0.222;0.479;1.33;32;69;24;1
10;79;790;7.900;0.163;0.420;1.25;129;332;103;1
9;158;1422;17.556;0.217;0.535;1.45;308;761;212;1
1;114;114;114.00;0.939;1.00;21.40;107;114;5;2
1;41;41;41.000;0.927;1.00;12.67;38;41;3;2
4;6;24;1.500;0.333;0.792;2.00;8;19;4;1
6;49;294;8.167;0.241;0.633;1.42;71;186;50;1
6;32;192;5.333;0.292;0.698;1.37;56;134;41;1
7;37;259;5.286;0.243;0.710;1.34;63;184;47;1
6;19;114;3.167;0.254;0.956;1.16;29;109;25;1
6;28;168;4.667;0.292;0.875;1.29;49;147;38;1
6;12;72;2.000;0.319;0.653;2.09;23;47;11;1
4;28;112;7.000;0.455;1.00;1.27;51;112;40;1
1;33;33;33.000;0.667;1.00;3.67;22;33;6;2
14;29;406;2.071;0.140;0.502;1.63;57;204;35;1
1;106;106;106.00;0.858;1.00;15.17;91;106;6;2
10;12;120;1.200;0.183;0.392;2.20;22;47;10;1
9;16;144;1.778;0.160;0.500;1.92;23;72;12;1
9;16;144;1.778;0.208;0.542;2.14;30;78;14;1
8;11;88;1.375;0.159;0.477;1.75;14;42;8;1
7;27;189;3.857;0.164;0.397;2.58;31;75;12;1
6;6;36;1.000;0.306;0.556;3.67;11;20;3;1
6;13;78;2.167;0.295;0.897;1.64;23;70;14;1
7;41;287;5.857;0.209;0.652;1.36;60;187;44;1
7;41;287;5.857;0.220;0.756;1.47;63;217;43;1
6;7;42;1.167;0.405;0.833;1.89;17;35;9;1
6;13;78;2.167;0.295;0.872;1.44;23;68;16;1
6;41;246;6.833;0.232;0.927;1.30;57;228;44;1
6;40;240;6.667;0.221;0.983;1.26;53;236;42;1
6;7;42;1.167;0.310;0.786;1.86;13;33;7;1
4;12;48;3.000;0.146;1.00;1.00;7;48;7;1
7;41;287;5.857;0.213;0.861;1.33;61;247;46;1
6;40;240;6.667;0.313;0.996;1.27;75;239;59;1
1;12;12;12.000;0.583;1.00;1.75;7;12;4;1
6;11;66;1.833;0.333;0.803;1.69;22;53;13;1
4;12;48;3.000;0.292;1.00;1.40;14;48;10;1
6;41;246;6.833;0.224;0.850;1.20;55;209;46;1
7;40;280;5.714;0.229;0.686;1.28;64;192;50;1
9;23;207;2.556;0.213;0.507;1.57;44;105;28;1
9;23;207;2.556;0.246;0.570;1.82;51;118;28;1
8;17;136;2.125;0.265;0.566;1.71;36;77;21;1
7;37;259;5.286;0.301;0.691;1.81;78;179;43;1
7;54;378;7.714;0.267;0.619;1.42;101;234;71;1
5;32;160;6.400;0.431;0.988;1.47;69;158;47;1
5;13;65;2.600;0.415;0.938;1.69;27;61;16;1
6;17;102;2.833;0.255;0.745;1.18;26;76;22;1
6;13;78;2.167;0.308;0.872;1.60;24;68;15;1
6;14;84;2.333;0.274;0.893;1.64;23;75;14;1
6;14;84;2.333;0.274;0.929;1.28;23;78;18;1
6;17;102;2.833;0.382;0.951;1.63;39;97;24;1
5;13;65;2.600;0.262;0.692;1.42;17;45;12;1
5;13;65;2.600;0.246;0.831;1.33;16;54;12;1
4;14;56;3.500;0.268;0.732;1.67;15;41;9;1
6;24;144;4.000;0.257;0.771;1.42;37;111;26;1
6;13;78;2.167;0.282;0.936;1.57;22;73;14;1
7;41;287;5.857;0.185;0.638;1.51;53;183;35;1
7;41;287;5.857;0.226;0.784;1.48;65;225;44;1
1;27;27;27.000;0.407;1.00;1.83;11;27;6;2
1;41;41;41.000;0.780;1.00;4.57;32;41;7;2
10;12;120;1.200;0.225;0.558;2.70;27;67;10;1
9;21;189;2.333;0.175;0.513;1.65;33;97;20;1
9;15;135;1.667;0.178;0.556;1.60;24;75;15;1
9;17;153;1.889;0.183;0.529;1.75;28;81;16;1
10;19;190;1.900;0.142;0.326;3.00;27;62;9;1
10;12;120;1.200;0.142;0.317;2.83;17;38;6;1
8;16;128;2.000;0.242;0.602;1.94;31;77;16;1
7;16;112;2.286;0.250;0.527;2.00;28;59;14;1
1;22;22;22.000;0.500;1.00;1.83;11;22;6;2
3;9;27;3.000;0.296;1.00;1.33;8;27;6;1
10;58;580;5.800;0.081;0.224;1.62;47;130;29;1
7;182;1274;26.000;0.203;0.620;1.27;259;790;204;1
9;73;657;8.111;0.174;0.434;1.44;114;285;79;1
9;107;963;11.889;0.204;0.683;1.42;196;658;138;1
9;18;162;2.000;0.278;0.716;1.67;45;116;27;1
7;125;875;17.857;0.270;0.858;1.40;236;751;168;1
10;53;530;5.300;0.215;0.781;1.44;114;414;79;1
8;43;344;5.375;0.212;0.721;1.40;73;248;52;1
7;8;56;1.143;0.375;0.964;1.62;21;54;13;1
8;30;240;3.750;0.233;0.833;1.24;56;200;45;1
6;59;354;9.833;0.268;0.692;1.27;95;245;75;1
6;7;42;1.167;0.262;0.786;1.83;11;33;6;1
5;17;85;3.400;0.400;0.965;1.31;34;82;26;1
5;3;15;0.600;0.600;1.00;4.50;9;15;2;1
7;6;42;0.857;0.476;0.881;1.82;20;37;11;1
7;33;231;4.714;0.342;0.740;1.49;79;171;53;1
7;19;133;2.714;0.406;1.00;1.69;54;133;32;1
7;17;119;2.429;0.395;0.782;1.81;47;93;26;1
7;16;112;2.286;0.304;0.696;1.36;34;78;25;1
9;19;171;2.111;0.269;0.643;1.35;46;110;34;1
7;18;126;2.571;0.270;0.714;1.36;34;90;25;1
6;6;36;1.000;0.361;0.778;1.63;13;28;8;1
5;11;55;2.200;0.345;0.873;1.46;19;48;13;1
5;16;80;3.200;0.425;1.00;1.36;34;80;25;1
5;8;40;1.600;0.600;0.975;2.18;24;39;11;1
7;29;203;4.143;0.286;0.670;1.71;58;136;34;1
9;21;189;2.333;0.243;0.757;1.31;46;143;35;1
9;46;414;5.111;0.242;0.737;1.47;100;305;68;1
9;8;72;0.889;0.264;1.00;1.27;19;72;15;1
9;55;495;6.111;0.251;0.808;1.43;124;400;87;1
8;23;184;2.875;0.277;0.832;1.70;51;153;30;1
7;49;343;7.000;0.318;0.735;1.54;109;252;71;1
5;17;85;3.400;0.412;0.941;1.75;35;80;20;1
5;3;15;0.600;0.600;0.867;4.50;9;13;2;1
8;26;208;3.250;0.250;0.808;1.37;52;168;38;1
8;27;216;3.375;0.208;0.852;1.45;45;184;31;1
7;14;98;2.000;0.327;1.00;1.60;32;98;20;1
7;18;126;2.571;0.206;0.651;2.17;26;82;12;1
7;9;63;1.286;0.349;0.905;2.20;22;57;10;1
7;4;28;0.571;0.286;0.964;8.00;8;27;1;1
7;14;98;2.000;0.296;0.898;1.61;29;88;18;1
7;19;133;2.714;0.331;0.767;1.42;44;102;31;1
8;27;216;3.375;0.269;0.764;1.29;58;165;45;1
7;4;28;0.571;0.321;1.00;3.00;9;28;3;1
7;38;266;5.429;0.301;0.850;1.45;80;226;55;1
7;33;231;4.714;0.299;0.848;1.44;69;196;48;1
7;9;63;1.286;0.365;0.857;1.77;23;54;13;1
7;6;42;0.857;0.452;1.00;1.90;19;42;10;1
7;30;210;4.286;0.352;0.790;1.54;74;166;48;1
7;8;56;1.143;0.286;0.732;1.78;16;41;9;1
9;46;414;5.111;0.242;0.575;1.43;100;238;70;1
9;220;1980;24.444;0.230;0.758;1.44;456;1501;316;1
8;38;304;4.750;0.250;0.730;1.38;76;222;55;1
9;251;2259;27.889;0.187;0.672;1.33;423;1517;317;1
10;151;1510;15.100;0.193;0.770;1.48;291;1162;197;1
7;29;203;4.143;0.305;0.837;1.48;62;170;42;1
7;13;91;1.857;0.264;0.648;1.41;24;59;17;1
7;54;378;7.714;0.254;0.608;1.39;96;230;69;1
7;7;49;1.000;0.408;0.857;2.22;20;42;9;1
7;11;77;1.571;0.312;0.844;1.50;24;65;16;1
9;49;441;5.444;0.265;0.744;1.60;117;328;73;1
7;27;189;3.857;0.280;0.947;1.33;53;179;40;1
7;21;147;3.000;0.354;0.939;1.63;52;138;32;1
7;19;133;2.714;0.346;1.00;1.44;46;133;32;1
7;20;140;2.857;0.364;0.871;1.46;51;122;35;1
7;49;343;7.000;0.300;0.720;1.34;103;247;77;1
10;38;380;3.800;0.195;0.550;1.48;74;209;50;1
7;15;105;2.143;0.314;1.00;1.57;33;105;21;1
7;66;462;9.429;0.294;0.924;1.46;136;427;93;1
9;54;486;6.000;0.270;0.852;1.49;131;414;88;1
9;49;441;5.444;0.272;0.791;1.38;120;349;87;1
8;11;88;1.375;0.250;0.830;1.29;22;73;17;1
7;36;252;5.143;0.365;0.960;1.67;92;242;55;1
7;29;203;4.143;0.360;0.936;1.40;73;190;52;1
7;11;77;1.571;0.351;0.961;1.35;27;74;20;1
7;26;182;3.714;0.352;1.00;1.36;64;182;47;1
7;9;63;1.286;0.286;0.968;1.20;18;61;15;1
7;31;217;4.429;0.276;0.788;1.25;60;171;48;1
7;9;63;1.286;0.381;0.952;1.85;24;60;13;1
8;27;216;3.375;0.236;0.685;1.31;51;148;39;1
8;4;32;0.500;0.375;1.00;2.40;12;32;5;1
8;5;40;0.625;0.375;0.950;1.67;15;38;9;1
5;5;25;1.000;0.520;1.00;2.17;13;25;6;1
7;15;105;2.143;0.229;0.981;1.41;24;103;17;1
7;37;259;5.286;0.305;1.00;1.46;79;259;54;1
7;9;63;1.286;0.302;0.905;1.46;19;57;13;1
7;11;77;1.571;0.364;1.00;1.33;28;77;21;1
7;19;133;2.714;0.361;0.917;1.50;48;122;32;1
7;8;56;1.143;0.357;0.893;2.22;20;50;9;1
9;55;495;6.111;0.259;0.699;1.47;128;346;87;1
7;29;203;4.143;0.365;0.946;2.00;74;192;37;1
7;14;98;2.000;0.378;1.00;1.95;37;98;19;1
7;14;98;2.000;0.337;0.786;1.38;33;77;24;1
7;18;126;2.571;0.365;0.968;2.00;46;122;23;1
7;7;49;1.000;0.245;1.00;1.71;12;49;7;1
7;26;182;3.714;0.269;0.929;1.23;49;169;40;1
6;17;102;2.833;0.324;1.00;1.32;33;102;25;1
6;9;54;1.500;0.296;0.796;1.23;16;43;13;1
6;26;156;4.333;0.340;0.974;1.33;53;152;40;1
5;5;25;1.000;0.360;1.00;1.29;9;25;7;1
9;48;432;5.333;0.273;0.685;1.42;118;296;83;1
7;31;217;4.429;0.313;0.853;1.58;68;185;43;1
7;42;294;6.000;0.333;0.844;1.46;98;248;67;1
7;46;322;6.571;0.304;0.745;1.53;98;240;64;1
5;11;55;2.200;0.455;1.00;1.67;25;55;15;1
9;21;189;2.333;0.206;0.778;1.22;39;147;32;1
9;58;522;6.444;0.203;0.531;1.34;106;277;79;1
9;49;441;5.444;0.265;0.653;1.36;117;288;86;1
9;8;72;0.889;0.222;0.736;1.78;16;53;9;1
9;22;198;2.444;0.227;0.934;1.61;45;185;28;1
7;32;224;4.571;0.232;0.804;1.30;52;180;40;1
9;19;171;2.111;0.222;0.673;1.31;38;115;29;1
6;18;108;3.000;0.306;0.787;1.32;33;85;25;1
7;15;105;2.143;0.333;0.838;1.46;35;88;24;1
7;16;112;2.286;0.304;0.955;1.13;34;107;30;1
9;32;288;3.556;0.240;0.913;1.50;69;263;46;1
7;56;392;8.000;0.227;0.602;1.25;89;236;71;1
8;16;128;2.000;0.234;0.922;1.58;30;118;19;1
6;7;42;1.167;0.262;0.786;1.38;11;33;8;1
6;33;198;5.500;0.247;0.813;1.20;49;161;41;1
6;10;60;1.667;0.333;0.750;1.54;20;45;13;1
6;25;150;4.167;0.273;0.787;1.17;41;118;35;1
9;19;171;2.111;0.251;0.977;1.34;43;167;32;1
9;29;261;3.222;0.234;0.889;1.39;61;232;44;1
9;49;441;5.444;0.247;0.721;1.51;109;318;72;1
7;13;91;1.857;0.363;0.934;2.20;33;85;15;1
8;57;456;7.125;0.268;0.798;1.45;122;364;84;1
8;54;432;6.750;0.275;0.778;1.37;119;336;87;1
8;11;88;1.375;0.318;1.00;1.40;28;88;20;1
7;24;168;3.429;0.274;0.661;1.48;46;111;31;1
7;38;266;5.429;0.259;0.688;1.50;69;183;46;1
9;23;207;2.556;0.222;0.816;1.35;46;169;34;1
9;49;441;5.444;0.222;0.687;1.27;98;303;77;1
7;43;301;6.143;0.249;0.807;1.29;75;243;58;1
7;8;56;1.143;0.357;0.804;2.00;20;45;10;1
7;19;133;2.714;0.398;0.977;1.77;53;130;30;1
5;7;35;1.400;0.429;0.971;1.36;15;34;11;1
5;6;30;1.200;0.300;1.00;1.80;9;30;5;1
10;262;2620;26.200;0.190;0.601;1.32;499;1575;377;1
7;17;119;2.429;0.353;0.790;1.56;42;94;27;1
7;9;63;1.286;0.349;0.746;1.83;22;47;12;1
7;40;280;5.714;0.336;0.971;1.57;94;272;60;1
7;48;336;6.857;0.330;0.821;1.44;111;276;77;1
8;25;200;3.125;0.285;0.880;1.36;57;176;42;1
7;13;91;1.857;0.396;1.00;1.33;36;91;27;1
7;16;112;2.286;0.339;1.00;1.41;38;112;27;1
7;38;266;5.429;0.248;0.955;1.32;66;254;50;1
5;7;35;1.400;0.457;1.00;2.00;16;35;8;1
10;9;90;0.900;0.222;1.00;1.25;20;90;16;1
10;47;470;4.700;0.198;0.781;1.29;93;367;72;1
8;16;128;2.000;0.258;0.945;1.18;33;121;28;1
8;6;48;0.750;0.313;0.813;1.88;15;39;8;1
7;26;182;3.714;0.302;0.912;1.53;55;166;36;1
9;65;585;7.222;0.222;0.786;1.35;130;460;96;1
7;18;126;2.571;0.270;0.825;1.31;34;104;26;1
8;21;168;2.625;0.232;0.643;1.30;39;108;30;1
5;13;65;2.600;0.400;1.00;1.18;26;65;22;1
8;93;744;11.625;0.185;0.538;1.24;138;400;111;1
7;21;147;3.000;0.293;0.810;1.34;43;119;32;1
7;27;189;3.857;0.079;0.175;2.50;15;33;6;1
7;44;308;6.286;0.218;0.734;1.26;67;226;53;1
7;19;133;2.714;0.248;0.624;1.50;33;83;22;1
7;24;168;3.429;0.232;0.851;1.22;39;143;32;1
7;39;273;5.571;0.253;0.853;1.33;69;233;52;1
7;11;77;1.571;0.325;0.935;1.39;25;72;18;1
7;15;105;2.143;0.229;0.886;1.60;24;93;15;1
7;13;91;1.857;0.363;1.00;1.94;33;91;17;1
7;4;28;0.571;0.286;1.00;2.00;8;28;4;1
7;18;126;2.571;0.365;0.952;1.53;46;120;30;1
7;13;91;1.857;0.330;0.835;1.43;30;76;21;1
7;40;280;5.714;0.336;0.782;1.47;94;219;64;1
9;47;423;5.222;0.279;0.773;1.53;118;327;77;1
7;7;49;1.000;0.347;0.980;2.13;17;48;8;1
7;11;77;1.571;0.403;0.974;1.48;31;75;21;1
9;30;270;3.333;0.270;0.796;1.40;73;215;52;1
7;20;140;2.857;0.257;0.879;1.13;36;123;32;1
7;11;77;1.571;0.364;0.727;1.56;28;56;18;1
7;23;161;3.286;0.329;0.845;1.66;53;136;32;1
7;9;63;1.286;0.333;0.952;1.40;21;60;15;1
7;13;91;1.857;0.308;0.934;1.65;28;85;17;1
7;19;133;2.714;0.286;0.669;1.36;38;89;28;1
5;28;140;5.600;0.307;0.814;1.30;43;114;33;1
5;32;160;6.400;0.350;0.863;1.33;56;138;42;1
5;24;120;4.800;0.375;0.950;1.45;45;114;31;1
5;19;95;3.800;0.442;0.937;1.50;42;89;28;1
9;54;486;6.000;0.191;0.741;1.24;93;360;75;1
9;39;351;4.333;0.239;0.624;1.53;84;219;55;1
7;57;399;8.143;0.273;0.659;1.30;109;263;84;1
7;10;70;1.429;0.329;1.00;1.77;23;70;13;1
7;32;224;4.571;0.277;0.830;1.41;62;186;44;1
6;6;36;1.000;0.361;1.00;1.44;13;36;9;1
6;21;126;3.500;0.349;1.00;1.33;44;126;33;1
6;7;42;1.167;0.357;0.762;2.14;15;32;7;1
7;5;35;0.714;0.371;0.829;1.86;13;29;7;1
7;13;91;1.857;0.319;0.846;1.61;29;77;18;1
7;9;63;1.286;0.381;0.857;2.00;24;54;12;1
7;35;245;5.000;0.302;0.939;1.48;74;230;50;1
7;14;98;2.000;0.357;0.969;1.52;35;95;23;1
7;11;77;1.571;0.390;0.792;1.58;30;61;19;1
7;20;140;2.857;0.379;1.00;1.61;53;140;33;1
7;31;217;4.429;0.318;0.839;1.35;69;182;51;1
7;23;161;3.286;0.286;0.677;1.59;46;109;29;1
7;39;273;5.571;0.293;0.733;1.43;80;200;56;1
7;7;49;1.000;0.245;0.878;1.71;12;43;7;1
8;39;312;4.875;0.224;0.824;1.21;70;257;58;1
7;54;378;7.714;0.235;0.799;1.53;89;302;58;1
7;32;224;4.571;0.268;0.830;1.28;60;186;47;1
7;51;357;7.286;0.322;0.784;1.49;115;280;77;1
7;48;336;6.857;0.268;0.652;1.61;90;219;56;1
7;13;91;1.857;0.286;0.989;1.73;26;90;15;1
7;8;56;1.143;0.268;0.679;1.15;15;38;13;1
7;17;119;2.429;0.227;0.891;1.50;27;106;18;1
7;10;70;1.429;0.286;0.829;1.33;20;58;15;1
7;11;77;1.571;0.286;0.909;1.29;22;70;17;1
10;13;130;1.300;0.231;0.800;1.76;30;104;17;1
6;11;66;1.833;0.364;0.955;1.33;24;63;18;1
7;19;133;2.714;0.346;0.842;1.77;46;112;26;1
7;14;98;2.000;0.214;0.786;1.11;21;77;19;1
8;20;160;2.500;0.206;0.813;1.38;33;130;24;1
6;26;156;4.333;0.288;0.872;1.29;45;136;35;1
8;30;240;3.750;0.225;0.671;1.23;54;161;44;1
8;10;80;1.250;0.238;0.925;1.73;19;74;11;1
7;13;91;1.857;0.341;0.846;1.82;31;77;17;1
7;39;273;5.571;0.330;0.853;1.43;90;233;63;1
5;18;90;3.600;0.467;0.867;1.91;42;78;22;1
6;16;96;2.667;0.198;0.760;2.38;19;73;8;1
7;27;189;3.857;0.370;0.841;1.79;70;159;39;1
7;8;56;1.143;0.357;0.786;1.54;20;44;13;1
7;17;119;2.429;0.261;0.950;1.82;31;113;17;1
